22101,"420  ","4200061","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｼﾝﾄﾐﾁｮｳ","静岡県","静岡市葵区","新富町",0,0,1,0,0,0
22101,"42112","4211201","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｼﾝﾏ","静岡県","静岡市葵区","新間",0,0,0,0,0,0
22101,"420  ","4200009","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｼﾝﾒｲﾁｮｳ","静岡県","静岡市葵区","神明町",0,0,0,0,0,0
22101,"420  ","4200008","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｽｲﾄﾞｳﾁｮｳ","静岡県","静岡市葵区","水道町",0,0,0,0,0,0
22101,"420  ","4200004","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｽｴﾋﾛﾁｮｳ","静岡県","静岡市葵区","末広町",0,0,0,0,0,0
22101,"42113","4211309","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｽｷﾞｵ","静岡県","静岡市葵区","杉尾",0,0,0,0,0,0
22101,"420  ","4200016","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｽﾐﾖｼﾁｮｳ","静岡県","静岡市葵区","住吉町",0,0,1,0,0,0
22101,"420  ","4200036","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｽﾙｶﾞﾁｮｳ","静岡県","静岡市葵区","駿河町",0,0,0,0,0,0
22101,"420  ","4200902","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｽﾜ","静岡県","静岡市葵区","諏訪",0,0,0,0,0,0
22101,"420  ","4200855","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｽﾝﾌﾟｼﾞｮｳｺｳｴﾝ","静岡県","静岡市葵区","駿府城公園",0,0,0,0,0,0
22101,"420  ","4200856","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｽﾝﾌﾟﾁｮｳ","静岡県","静岡市葵区","駿府町",0,0,0,0,0,0
22101,"420  ","4200047","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｾｲｶﾝﾁｮｳ","静岡県","静岡市葵区","清閑町",0,0,0,0,0,0
22101,"420  ","4200911","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｾﾅ","静岡県","静岡市葵区","瀬名",0,0,1,0,0,0
22101,"420  ","4200916","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｾﾅﾁｭｳｵｳ","静岡県","静岡市葵区","瀬名中央",0,0,1,0,0,0
22101,"420  ","4200913","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｾﾅｶﾞﾜ","静岡県","静岡市葵区","瀬名川",0,0,0,0,0,0
22101,"420  ","4200862","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｾﾝｹﾞﾝﾁｮｳ","静岡県","静岡市葵区","浅間町",0,0,1,0,0,0
